#S0=1,r=0.05,nX=1000,nT=1000,x0=-2,x1=2,m=implicit,vs=SviPowerLaw(v0=0.09, v1=0.04, v2=0.04, k1=5, k2=0.1, rho=-0.5, eta=1, gam=0.5)
k,K,T,ex,pc,pxTrue,pxLatt,sigTrue,sigLatt,sigLV,sigErr
0.24999999999999978,1.309964450733247,0.4,E,C,0.0008162643025048672,0.0010748684283824492,0.1864433744603823,0.1942666678355598,0.20644475272124588,0.007823293375177481
0.2999999999999998,1.377127764335957,0.4,E,C,0.00034507378090069203,0.0003956785481826207,0.19449350611299018,0.1977169043323309,0.22527587236429297,0.0032233982193407285
0.34999999999999987,1.4477346146633243,0.4,E,C,0.00014793535925872742,0.00025198573770655885,0.20291358257714026,0.214531975403256,0.24291199650114634,0.011618392826115737
0.3999999999999998,1.5219615556186334,0.4,E,C,6.413293030862063e-05,8.432807799364501e-05,0.21140176705755903,0.21657506285907022,0.25940963140714773,0.005173295801511185
0.44999999999999973,1.5999941932173598,0.4,E,C,2.8050681158891943e-05,6.911436296364002e-05,0.21981375619625593,0.23644726825488024,0.27490996032895815,0.016633512058624317
0.4999999999999998,1.682027649698886,0.4,E,C,1.2356638510566522e-05,2.0285878884704753e-05,0.22808073480140986,0.23614802229837434,0.28955318695173243,0.008067287496964476
-0.5,0.6218850564650201,0.5,E,P,0.002284218344307321,0.002591434931659837,0.37310092358583835,0.3812782628955099,0.5038057429439484,0.008177339309671572
-0.45,0.6537697851298473,0.5,E,P,0.003067611411383371,0.003615131692846851,0.3587377284494876,0.3700026843027623,0.48069140134787797,0.011264955853274694
-0.4,0.6872892787909722,0.5,E,P,0.004131940273967597,0.004558734691716773,0.3438267036970846,0.35084043502387985,0.4563126317079749,0.007013731326795225
-0.35000000000000003,0.7225273536420722,0.5,E,P,0.005585297183117452,0.006340143867385674,0.32831118419838173,0.33799040104821737,0.4304558261218224,0.009679216849835637
-0.30000000000000004,0.7595721232249685,0.5,E,P,0.007582324457623252,0.008159546241259082,0.312129083887783,0.3180514200544658,0.4028563400302888,0.005922336166682807
-0.25000000000000006,0.7985162187593771,0.5,E,P,0.01034805857515495,0.011355808318812721,0.2952165445954497,0.30339554835674787,0.3731934684666642,0.008179003761298154
-0.20000000000000007,0.8394570207692074,0.5,E,P,0.0142172083118818,0.01496657524988596,0.2775185647045298,0.2824331294741704,0.3411051625712564,0.004914564769640584
-0.15000000000000008,0.8824969025845953,0.5,E,P,0.01970159521354996,0.020978743804231193,0.25901719427985176,0.26581249882038016,0.3062684302808055,0.006795304540528402
-0.10000000000000009,0.9277434863285529,0.5,E,P,0.027610178502945247,0.028516699802718665,0.23980454939195875,0.2438276378161077,0.2686723900332937,0.004023088424148946
-0.0500000000000001,0.9753099120283326,0.5,E,P,0.039261717239387456,0.040728513242248014,0.2202682649253891,0.22589172523730913,0.22938473818244098,0.005623460311920042
-1.1102230246251565e-16,1.0253151205244286,0.5,E,P,0.056798604761848684,0.05774738389485,0.20151616763331134,0.20488819323909988,0.19221138317199682,0.003372025605788531
0.04999999999999982,1.0778841508846313,0.5,E,C,0.03196571772610912,0.03331815182112871,0.18597011604658778,0.19099811004961822,0.16521005628329383,0.005027994003030445
0.09999999999999987,1.133148453066826,0.5,E,C,0.015768891750210817,0.01651859581473965,0.17673380627692126,0.18020124047192404,0.15633910125010106,0.003467434195002783
0.1499999999999999,1.191246216612358,0.5,E,C,0.007227055160498735,0.008094731704655175,0.17457706757851862,0.18041754515678074,0.16383344870724004,0.0058404775782621154
0.19999999999999984,1.2523227161918642,0.5,E,C,0.003259545144019694,0.0036769753001692357,0.17739090855383158,0.18202083700916064,0.17931434219084663,0.004629928455329058
0.24999999999999978,1.3165306748676213,0.5,E,C,0.0014825469972918905,0.0019163640258746362,0.18287694834156726,0.19100883839822344,0.19693644655228015,0.008131890056656182
0.2999999999999998,1.3840306459807512,0.5,E,C,0.0006835012318385755,0.000881730420462709,0.18964888251122178,0.19643063048249418,0.21437488885665398,0.0067817479712724005
0.34999999999999987,1.4549914146182013,0.5,E,C,0.0003191224539385255,0.0005180758235996831,0.1969942274263943,0.20863073447952976,0.23095425749793563,0.011636507053135459
