Contract Name,Date,Time,Open Price,Close Price,High Price,Low Price,Volume,Turnover,Last Close Price
US.IBM210625C140000,2021-06-14,2021-06-14 00:00:00,10.0,8.9,10.0,8.9,5,4800.0,11.45
US.IBM210625C140000,2021-06-15,2021-06-15 00:00:00,8.9,8.9,8.9,8.9,0,0.0,8.9
US.IBM210625C140000,2021-06-16,2021-06-16 00:00:00,7.43,7.43,7.43,7.43,1,743.0,8.9
US.IBM210625C140000,2021-06-17,2021-06-17 00:00:00,6.05,6.1,6.1,6.05,12,7310.0,7.43
US.IBM210625C140000,2021-06-18,2021-06-18 00:00:00,4.4,4.42,4.5,4.1,13,5194.0,6.1
US.IBM210625C140000,2021-06-21,2021-06-21 00:00:00,5.3,6.95,6.95,5.15,9,5580.0,4.42
US.IBM210625C140000,2021-06-22,2021-06-22 00:00:00,6.95,6.95,6.95,6.95,0,0.0,6.95
US.IBM210625C140000,2021-06-23,2021-06-23 00:00:00,5.35,5.1,5.35,4.95,30,15325.0,6.95
US.IBM210625C140000,2021-06-24,2021-06-24 00:00:00,5.25,5.25,5.25,5.2,22,11540.0,5.1
US.IBM210625C140000,2021-06-25,2021-06-25 00:00:00,5.25,5.25,5.25,5.25,0,0.0,5.25
US.IBM210625C140000,2021-06-27,2021-06-27 00:00:00,5.25,5.25,5.25,5.25,0,0.0,5.25
US.IBM210625C141000,2021-05-13,2021-05-13 00:00:00,6.55,6.55,6.55,6.55,2,1310.0,6.55
US.IBM210625C141000,2021-05-14,2021-05-14 00:00:00,6.55,6.55,6.55,6.55,0,0.0,6.55
US.IBM210625C141000,2021-05-17,2021-05-17 00:00:00,6.55,6.55,6.55,6.55,0,0.0,6.55
US.IBM210625C141000,2021-05-18,2021-05-18 00:00:00,5.45,5.45,5.45,5.45,5,2725.0,6.55
US.IBM210625C141000,2021-05-19,2021-05-19 00:00:00,4.72,4.72,4.72,4.72,1,472.0,5.45
US.IBM210625C141000,2021-05-20,2021-05-20 00:00:00,4.72,4.72,4.72,4.72,0,0.0,4.72
US.IBM210625C141000,2021-05-21,2021-05-21 00:00:00,4.72,4.72,4.72,4.72,0,0.0,4.72
US.IBM210625C141000,2021-05-24,2021-05-24 00:00:00,4.72,4.72,4.72,4.72,0,0.0,4.72
US.IBM210625C141000,2021-05-25,2021-05-25 00:00:00,4.8,4.8,4.8,4.8,2,960.0,4.72
US.IBM210625C141000,2021-05-26,2021-05-26 00:00:00,4.8,4.8,4.8,4.8,0,0.0,4.8
US.IBM210625C141000,2021-05-27,2021-05-27 00:00:00,4.8,4.8,4.8,4.8,0,0.0,4.8
US.IBM210625C141000,2021-05-28,2021-05-28 00:00:00,4.6,4.6,4.6,4.6,2,920.0,4.8
US.IBM210625C141000,2021-06-01,2021-06-01 00:00:00,4.64,4.64,4.64,4.64,2,928.0,4.6
US.IBM210625C141000,2021-06-02,2021-06-02 00:00:00,5.43,5.43,5.43,5.43,2,1086.0,4.64
US.IBM210625C141000,2021-06-03,2021-06-03 00:00:00,5.43,5.43,5.43,5.43,0,0.0,5.43
US.IBM210625C141000,2021-06-04,2021-06-04 00:00:00,5.43,5.43,5.43,5.43,0,0.0,5.43
US.IBM210625C141000,2021-06-07,2021-06-07 00:00:00,7.72,7.72,7.72,7.72,2,1544.0,5.43
US.IBM210625C141000,2021-06-08,2021-06-08 00:00:00,7.72,7.72,7.72,7.72,0,0.0,7.72
US.IBM210625C141000,2021-06-09,2021-06-09 00:00:00,7.72,7.72,7.72,7.72,0,0.0,7.72
US.IBM210625C141000,2021-06-10,2021-06-10 00:00:00,7.72,7.72,7.72,7.72,0,0.0,7.72
US.IBM210625C141000,2021-06-11,2021-06-11 00:00:00,10.4,10.4,10.4,10.4,2,2080.0,7.72
US.IBM210625C141000,2021-06-14,2021-06-14 00:00:00,10.4,10.4,10.4,10.4,0,0.0,10.4
US.IBM210625C141000,2021-06-15,2021-06-15 00:00:00,10.4,10.4,10.4,10.4,0,0.0,10.4
US.IBM210625C141000,2021-06-16,2021-06-16 00:00:00,10.4,10.4,10.4,10.4,0,0.0,10.4
US.IBM210625C141000,2021-06-17,2021-06-17 00:00:00,5.55,5.25,5.55,5.25,20,10800.0,10.4
US.IBM210625C141000,2021-06-18,2021-06-18 00:00:00,3.45,3.2,3.45,3.2,56,6650.0,5.25
US.IBM210625C141000,2021-06-21,2021-06-21 00:00:00,3.75,4.7,4.7,3.75,111,470.0,3.2
US.IBM210625C141000,2021-06-22,2021-06-22 00:00:00,5.0,5.0,5.0,5.0,46,23000.0,4.7
US.IBM210625C141000,2021-06-23,2021-06-23 00:00:00,4.4,4.25,4.4,4.25,11,4690.0,5.0
US.IBM210625C141000,2021-06-24,2021-06-24 00:00:00,4.5,4.8,4.8,4.5,20,9300.0,4.25
US.IBM210625C141000,2021-06-25,2021-06-25 00:00:00,4.95,5.0,5.0,4.95,60,29800.0,4.8
US.IBM210625C141000,2021-06-27,2021-06-27 00:00:00,5.0,5.0,5.0,5.0,0,0.0,5.0
US.IBM210625C142000,2021-05-06,2021-05-06 00:00:00,5.68,7.12,7.12,5.68,4,2560.0,5.68
US.IBM210625C142000,2021-05-07,2021-05-07 00:00:00,7.12,7.12,7.12,7.12,0,0.0,7.12
US.IBM210625C142000,2021-05-10,2021-05-10 00:00:00,7.12,7.12,7.12,7.12,0,0.0,7.12
US.IBM210625C142000,2021-05-11,2021-05-11 00:00:00,5.69,5.68,5.69,5.68,2,1137.0,7.12
US.IBM210625C142000,2021-05-12,2021-05-12 00:00:00,4.7,4.7,4.7,4.7,5,2350.0,5.68
US.IBM210625C142000,2021-05-13,2021-05-13 00:00:00,4.7,4.7,4.7,4.7,0,0.0,4.7
US.IBM210625C142000,2021-05-14,2021-05-14 00:00:00,4.7,4.7,4.7,4.7,0,0.0,4.7
US.IBM210625C142000,2021-05-17,2021-05-17 00:00:00,4.7,4.7,4.7,4.7,0,0.0,4.7
US.IBM210625C142000,2021-05-18,2021-05-18 00:00:00,4.7,4.7,4.7,4.7,0,0.0,4.7
US.IBM210625C142000,2021-05-19,2021-05-19 00:00:00,3.8,3.8,3.8,3.8,4,1520.0,4.7
US.IBM210625C142000,2021-05-20,2021-05-20 00:00:00,4.32,4.32,4.32,4.32,1,432.0,3.8
US.IBM210625C142000,2021-05-21,2021-05-21 00:00:00,4.32,4.32,4.32,4.32,0,0.0,4.32
US.IBM210625C142000,2021-05-24,2021-05-24 00:00:00,4.32,4.32,4.32,4.32,0,0.0,4.32
US.IBM210625C142000,2021-05-25,2021-05-25 00:00:00,4.32,4.32,4.32,4.32,0,0.0,4.32
US.IBM210625C142000,2021-05-26,2021-05-26 00:00:00,3.65,3.5,3.75,3.5,36,12895.0,4.32
US.IBM210625C142000,2021-05-27,2021-05-27 00:00:00,3.85,3.85,3.85,3.85,4,1540.0,3.5
US.IBM210625C142000,2021-05-28,2021-05-28 00:00:00,3.85,3.85,3.85,3.85,0,0.0,3.85
US.IBM210625C142000,2021-06-01,2021-06-01 00:00:00,3.85,3.85,3.85,3.85,0,0.0,3.85
US.IBM210625C142000,2021-06-02,2021-06-02 00:00:00,3.85,3.85,3.85,3.85,0,0.0,3.85
US.IBM210625C142000,2021-06-03,2021-06-03 00:00:00,3.85,3.85,3.85,3.85,0,0.0,3.85
US.IBM210625C142000,2021-06-04,2021-06-04 00:00:00,3.85,3.85,3.85,3.85,0,0.0,3.85
US.IBM210625C142000,2021-06-07,2021-06-07 00:00:00,3.85,3.85,3.85,3.85,0,0.0,3.85
US.IBM210625C142000,2021-06-08,2021-06-08 00:00:00,3.85,3.85,3.85,3.85,0,0.0,3.85
US.IBM210625C142000,2021-06-09,2021-06-09 00:00:00,3.85,3.85,3.85,3.85,0,0.0,3.85
US.IBM210625C142000,2021-06-10,2021-06-10 00:00:00,8.67,8.67,8.67,8.67,2,1734.0,3.85
US.IBM210625C142000,2021-06-11,2021-06-11 00:00:00,8.67,8.67,8.67,8.67,0,0.0,8.67
US.IBM210625C142000,2021-06-14,2021-06-14 00:00:00,8.67,8.67,8.67,8.67,0,0.0,8.67
US.IBM210625C142000,2021-06-15,2021-06-15 00:00:00,8.67,8.67,8.67,8.67,0,0.0,8.67
US.IBM210625C142000,2021-06-16,2021-06-16 00:00:00,8.67,8.67,8.67,8.67,0,0.0,8.67
US.IBM210625C142000,2021-06-17,2021-06-17 00:00:00,8.67,8.67,8.67,8.67,0,0.0,8.67
US.IBM210625C142000,2021-06-18,2021-06-18 00:00:00,2.63,2.63,2.63,2.63,1,263.0,8.67
US.IBM210625C142000,2021-06-21,2021-06-21 00:00:00,3.0,5.0,5.0,3.0,2,800.0,2.63
US.IBM210625C142000,2021-06-22,2021-06-22 00:00:00,4.05,4.05,4.05,4.05,1,405.0,5.0
US.IBM210625C142000,2021-06-23,2021-06-23 00:00:00,4.05,4.05,4.05,4.05,0,0.0,4.05
US.IBM210625C142000,2021-06-24,2021-06-24 00:00:00,4.05,4.05,4.05,4.05,0,0.0,4.05
US.IBM210625C142000,2021-06-25,2021-06-25 00:00:00,3.7,4.11,4.11,3.7,6,2425.0,4.05
US.IBM210625C142000,2021-06-27,2021-06-27 00:00:00,4.11,4.11,4.11,4.11,0,0.0,4.11
US.IBM210625C143000,2021-05-06,2021-05-06 00:00:00,4.67,4.67,4.67,4.67,3,1401.0,4.67
US.IBM210625C143000,2021-05-07,2021-05-07 00:00:00,4.67,4.67,4.67,4.67,0,0.0,4.67
US.IBM210625C143000,2021-05-10,2021-05-10 00:00:00,6.44,6.44,6.44,6.44,2,1288.0,4.67
US.IBM210625C143000,2021-05-11,2021-05-11 00:00:00,6.44,6.44,6.44,6.44,0,0.0,6.44
US.IBM210625C143000,2021-05-12,2021-05-12 00:00:00,4.73,3.85,4.73,3.85,16,6699.0,6.44
US.IBM210625C143000,2021-05-13,2021-05-13 00:00:00,3.85,5.25,5.25,3.85,17,8310.0,3.85
US.IBM210625C143000,2021-05-14,2021-05-14 00:00:00,5.15,5.15,5.15,5.15,1,515.0,5.25
US.IBM210625C143000,2021-05-17,2021-05-17 00:00:00,5.15,5.15,5.15,5.15,0,0.0,5.15
US.IBM210625C143000,2021-05-18,2021-05-18 00:00:00,5.15,5.15,5.15,5.15,0,0.0,5.15
US.IBM210625C143000,2021-05-19,2021-05-19 00:00:00,3.05,3.75,3.75,3.05,8,1360.0,5.15
US.IBM210625C143000,2021-05-20,2021-05-20 00:00:00,3.69,4.7,4.7,3.65,14,5268.0,3.75
US.IBM210625C143000,2021-05-21,2021-05-21 00:00:00,4.6,4.5,4.6,4.5,53,24342.0,4.7
US.IBM210625C143000,2021-05-24,2021-05-24 00:00:00,4.5,4.5,4.5,4.5,0,0.0,4.5
US.IBM210625C143000,2021-05-25,2021-05-25 00:00:00,3.22,3.22,3.22,3.22,2,644.0,4.5
US.IBM210625C143000,2021-05-26,2021-05-26 00:00:00,3.2,2.92,3.2,2.92,17,5252.0,3.22
US.IBM210625C143000,2021-05-27,2021-05-27 00:00:00,3.7,3.7,3.7,3.7,4,1480.0,2.92
US.IBM210625C143000,2021-05-28,2021-05-28 00:00:00,3.7,3.7,3.7,3.7,0,0.0,3.7
US.IBM210625C143000,2021-06-01,2021-06-01 00:00:00,3.38,3.2,3.44,3.15,16,5150.0,3.7
US.IBM210625C143000,2021-06-02,2021-06-02 00:00:00,3.64,4.02,4.02,3.64,3,1168.0,3.2
US.IBM210625C143000,2021-06-03,2021-06-03 00:00:00,3.35,3.35,3.35,3.35,2,670.0,4.02
US.IBM210625C143000,2021-06-04,2021-06-04 00:00:00,4.95,4.95,4.95,4.95,50,24750.0,3.35
US.IBM210625C143000,2021-06-07,2021-06-07 00:00:00,6.0,6.0,6.0,6.0,1,600.0,4.95
US.IBM210625C143000,2021-06-08,2021-06-08 00:00:00,6.05,7.05,7.1,6.05,4,2725.0,6.0
US.IBM210625C143000,2021-06-09,2021-06-09 00:00:00,7.05,7.05,7.05,7.05,0,0.0,7.05
US.IBM210625C143000,2021-06-10,2021-06-10 00:00:00,7.05,7.05,7.05,7.05,0,0.0,7.05
US.IBM210625C143000,2021-06-11,2021-06-11 00:00:00,8.49,8.49,8.49,8.49,2,1698.0,7.05
US.IBM210625C143000,2021-06-14,2021-06-14 00:00:00,8.49,8.49,8.49,8.49,0,0.0,8.49
US.IBM210625C143000,2021-06-15,2021-06-15 00:00:00,6.6,6.6,6.6,6.6,3,1980.0,8.49
US.IBM210625C143000,2021-06-16,2021-06-16 00:00:00,6.6,6.6,6.6,6.6,0,0.0,6.6
US.IBM210625C143000,2021-06-17,2021-06-17 00:00:00,4.4,3.25,4.4,3.25,21,8010.0,6.6
US.IBM210625C143000,2021-06-18,2021-06-18 00:00:00,2.15,1.7,2.25,1.7,140,28843.0,3.25
US.IBM210625C143000,2021-06-21,2021-06-21 00:00:00,2.28,4.0,4.0,2.22,38,12726.0,1.7
US.IBM210625C143000,2021-06-22,2021-06-22 00:00:00,3.4,3.5,3.8,2.8,27,8871.0,4.0
US.IBM210625C143000,2021-06-23,2021-06-23 00:00:00,2.8,2.19,2.8,2.11,70,15401.0,3.5
US.IBM210625C143000,2021-06-24,2021-06-24 00:00:00,2.71,1.99,2.71,1.99,6,1460.0,2.19
US.IBM210625C143000,2021-06-25,2021-06-25 00:00:00,2.04,3.0,3.1,2.04,21,5876.0,1.99
US.IBM210625C143000,2021-06-27,2021-06-27 00:00:00,3.0,3.0,3.0,3.0,0,0.0,3.0
US.IBM210625C144000,2021-05-06,2021-05-06 00:00:00,5.73,5.73,5.73,5.73,2,1146.0,5.73
US.IBM210625C144000,2021-05-07,2021-05-07 00:00:00,5.73,5.73,5.73,5.73,0,0.0,5.73
US.IBM210625C144000,2021-05-10,2021-05-10 00:00:00,5.73,5.73,5.73,5.73,0,0.0,5.73
US.IBM210625C144000,2021-05-11,2021-05-11 00:00:00,5.73,5.73,5.73,5.73,0,0.0,5.73
US.IBM210625C144000,2021-05-12,2021-05-12 00:00:00,4.0,3.75,4.0,3.75,5,1900.0,5.73
US.IBM210625C144000,2021-05-13,2021-05-13 00:00:00,4.02,4.7,4.7,4.02,7,2950.0,3.75
US.IBM210625C144000,2021-05-14,2021-05-14 00:00:00,4.3,4.2,4.3,4.2,2,850.0,4.7
US.IBM210625C144000,2021-05-17,2021-05-17 00:00:00,4.2,4.2,4.2,4.2,0,0.0,4.2
US.IBM210625C144000,2021-05-18,2021-05-18 00:00:00,3.56,3.56,3.56,3.56,2,712.0,4.2
US.IBM210625C144000,2021-05-19,2021-05-19 00:00:00,3.56,3.56,3.56,3.56,0,0.0,3.56
US.IBM210625C144000,2021-05-20,2021-05-20 00:00:00,3.15,3.15,3.15,3.15,3,945.0,3.56
US.IBM210625C144000,2021-05-21,2021-05-21 00:00:00,3.15,3.15,3.15,3.15,0,0.0,3.15
US.IBM210625C144000,2021-05-24,2021-05-24 00:00:00,3.65,3.7,3.7,3.55,14,5045.0,3.15
US.IBM210625C144000,2021-05-25,2021-05-25 00:00:00,2.72,2.72,2.72,2.72,2,544.0,3.7
US.IBM210625C144000,2021-05-26,2021-05-26 00:00:00,2.42,2.42,2.42,2.42,8,1936.0,2.72
US.IBM210625C144000,2021-05-27,2021-05-27 00:00:00,3.2,2.68,3.2,2.68,13,3817.0,2.42
US.IBM210625C144000,2021-05-28,2021-05-28 00:00:00,2.54,2.54,2.54,2.54,1,254.0,2.68
US.IBM210625C144000,2021-06-01,2021-06-01 00:00:00,2.57,2.62,2.62,2.45,17,4354.0,2.54
US.IBM210625C144000,2021-06-02,2021-06-02 00:00:00,3.4,3.35,3.4,3.35,3,1010.0,2.62
US.IBM210625C144000,2021-06-03,2021-06-03 00:00:00,2.88,2.77,2.88,2.62,15,4235.0,3.35
US.IBM210625C144000,2021-06-04,2021-06-04 00:00:00,2.77,2.77,2.77,2.77,0,0.0,2.77
US.IBM210625C144000,2021-06-07,2021-06-07 00:00:00,4.45,4.45,4.45,4.45,10,4450.0,2.77
US.IBM210625C144000,2021-06-08,2021-06-08 00:00:00,5.82,5.82,5.82,5.82,2,1164.0,4.45
US.IBM210625C144000,2021-06-09,2021-06-09 00:00:00,5.82,5.82,5.82,5.82,0,0.0,5.82
US.IBM210625C144000,2021-06-10,2021-06-10 00:00:00,5.82,5.82,5.82,5.82,0,0.0,5.82
US.IBM210625C144000,2021-06-11,2021-06-11 00:00:00,7.34,7.34,7.34,7.34,5,3670.0,5.82
US.IBM210625C144000,2021-06-14,2021-06-14 00:00:00,7.34,7.34,7.34,7.34,0,0.0,7.34
US.IBM210625C144000,2021-06-15,2021-06-15 00:00:00,7.34,7.34,7.34,7.34,0,0.0,7.34
US.IBM210625C144000,2021-06-16,2021-06-16 00:00:00,4.86,4.86,4.86,4.86,3,1458.0,7.34
US.IBM210625C144000,2021-06-17,2021-06-17 00:00:00,2.76,2.7,3.08,2.32,21,5255.0,4.86
US.IBM210625C144000,2021-06-18,2021-06-18 00:00:00,1.5,1.09,1.68,1.09,420,48179.0,2.7
US.IBM210625C144000,2021-06-21,2021-06-21 00:00:00,1.4,3.0,3.15,1.4,259,56353.0,1.09
US.IBM210625C144000,2021-06-22,2021-06-22 00:00:00,2.13,2.64,2.64,1.92,113,22089.0,3.0
US.IBM210625C144000,2021-06-23,2021-06-23 00:00:00,1.63,1.19,1.63,1.19,30,3652.0,2.64
US.IBM210625C144000,2021-06-24,2021-06-24 00:00:00,1.9,1.78,1.9,1.02,58,9159.0,1.19
US.IBM210625C144000,2021-06-25,2021-06-25 00:00:00,1.21,2.09,2.09,1.12,59,10703.0,1.78
US.IBM210625C144000,2021-06-27,2021-06-27 00:00:00,2.09,2.09,2.09,2.09,0,0.0,2.09
US.IBM210625C145000,2021-05-07,2021-05-07 00:00:00,4.0,4.4,4.4,4.0,9,3880.0,4.0
US.IBM210625C145000,2021-05-10,2021-05-10 00:00:00,4.8,5.05,5.05,4.8,6,3005.0,4.4
US.IBM210625C145000,2021-05-11,2021-05-11 00:00:00,3.57,3.57,3.57,3.57,1,357.0,5.05
US.IBM210625C145000,2021-05-12,2021-05-12 00:00:00,3.55,3.2,3.55,3.18,10,3293.0,3.57
US.IBM210625C145000,2021-05-13,2021-05-13 00:00:00,3.5,4.15,4.22,3.5,9,3424.0,3.2
US.IBM210625C145000,2021-05-14,2021-05-14 00:00:00,3.4,3.4,3.4,3.4,12,4080.0,4.15
US.IBM210625C145000,2021-05-17,2021-05-17 00:00:00,3.97,3.95,4.08,3.6,16,6337.0,3.4
US.IBM210625C145000,2021-05-18,2021-05-18 00:00:00,3.95,3.95,3.95,3.95,0,0.0,3.95
US.IBM210625C145000,2021-05-19,2021-05-19 00:00:00,3.95,3.95,3.95,3.95,0,0.0,3.95
US.IBM210625C145000,2021-05-20,2021-05-20 00:00:00,2.74,2.85,2.85,2.74,10,2806.0,3.95
US.IBM210625C145000,2021-05-21,2021-05-21 00:00:00,3.65,3.25,3.65,3.22,129,40883.0,2.85
US.IBM210625C145000,2021-05-24,2021-05-24 00:00:00,3.1,3.2,3.2,3.1,13,4080.0,3.25
US.IBM210625C145000,2021-05-25,2021-05-25 00:00:00,2.56,2.4,2.56,2.18,84,19114.0,3.2
US.IBM210625C145000,2021-05-26,2021-05-26 00:00:00,2.1,1.97,2.2,1.97,15,3101.0,2.4
US.IBM210625C145000,2021-05-27,2021-05-27 00:00:00,2.48,2.25,2.66,2.2,50,11936.0,1.97
US.IBM210625C145000,2021-05-28,2021-05-28 00:00:00,2.18,1.99,2.25,1.99,20,4188.0,2.25
US.IBM210625C145000,2021-06-01,2021-06-01 00:00:00,2.26,2.15,2.26,2.14,10,2176.0,1.99
US.IBM210625C145000,2021-06-02,2021-06-02 00:00:00,2.24,2.63,2.8,2.24,84,22563.0,2.15
US.IBM210625C145000,2021-06-03,2021-06-03 00:00:00,2.1,2.9,2.9,2.1,13,2841.0,2.63
US.IBM210625C145000,2021-06-04,2021-06-04 00:00:00,2.96,3.7,3.7,2.96,42,14268.0,2.9
US.IBM210625C145000,2021-06-07,2021-06-07 00:00:00,4.1,3.7,4.5,3.7,14,6165.0,3.7
US.IBM210625C145000,2021-06-08,2021-06-08 00:00:00,4.18,5.47,5.64,4.18,18,9243.0,3.7
US.IBM210625C145000,2021-06-09,2021-06-09 00:00:00,5.8,6.0,6.0,5.8,3,1760.0,5.47
US.IBM210625C145000,2021-06-10,2021-06-10 00:00:00,7.08,5.95,7.08,5.75,36,21807.0,6.0
US.IBM210625C145000,2021-06-11,2021-06-11 00:00:00,6.8,6.84,6.84,6.8,5,3408.0,5.95
US.IBM210625C145000,2021-06-14,2021-06-14 00:00:00,4.9,4.66,5.09,4.5,7,3361.0,6.84
US.IBM210625C145000,2021-06-15,2021-06-15 00:00:00,4.5,4.4,4.5,4.4,6,2680.0,4.66
US.IBM210625C145000,2021-06-16,2021-06-16 00:00:00,4.1,3.55,4.1,3.05,129,41040.0,4.4
US.IBM210625C145000,2021-06-17,2021-06-17 00:00:00,3.1,1.9,3.1,1.72,20,3721.0,3.55
US.IBM210625C145000,2021-06-18,2021-06-18 00:00:00,0.95,0.75,1.15,0.75,264,25594.0,1.9
US.IBM210625C145000,2021-06-21,2021-06-21 00:00:00,0.88,1.97,2.4,0.86,535,83228.0,0.75
US.IBM210625C145000,2021-06-22,2021-06-22 00:00:00,1.43,1.83,1.97,1.26,105,16332.0,1.97
US.IBM210625C145000,2021-06-23,2021-06-23 00:00:00,1.77,0.56,1.77,0.56,858,69489.0,1.83
US.IBM210625C145000,2021-06-24,2021-06-24 00:00:00,1.13,0.83,1.2,0.45,959,70879.0,0.56
US.IBM210625C145000,2021-06-25,2021-06-25 00:00:00,0.7,1.71,1.75,0.4,264,27112.0,0.83
US.IBM210625C145000,2021-06-27,2021-06-27 00:00:00,1.71,1.71,1.71,1.71,0,0.0,1.71
US.IBM210625C146000,2021-05-06,2021-05-06 00:00:00,4.4,4.63,4.63,4.4,6,2686.0,4.4
US.IBM210625C146000,2021-05-07,2021-05-07 00:00:00,4.63,4.63,4.63,4.63,0,0.0,4.63
US.IBM210625C146000,2021-05-10,2021-05-10 00:00:00,4.63,4.63,4.63,4.63,0,0.0,4.63
US.IBM210625C146000,2021-05-11,2021-05-11 00:00:00,4.63,4.63,4.63,4.63,0,0.0,4.63
US.IBM210625C146000,2021-05-12,2021-05-12 00:00:00,4.63,4.63,4.63,4.63,0,0.0,4.63
US.IBM210625C146000,2021-05-13,2021-05-13 00:00:00,3.34,3.34,3.34,3.34,4,1336.0,4.63
US.IBM210625C146000,2021-05-14,2021-05-14 00:00:00,3.04,3.04,3.04,3.04,1,304.0,3.34
US.IBM210625C146000,2021-05-17,2021-05-17 00:00:00,3.54,3.6,3.6,3.54,11,3900.0,3.04
US.IBM210625C146000,2021-05-18,2021-05-18 00:00:00,2.67,2.7,2.71,2.67,9,2419.0,3.6
US.IBM210625C146000,2021-05-19,2021-05-19 00:00:00,2.31,2.29,2.31,2.29,2,0.0,2.7
US.IBM210625C146000,2021-05-20,2021-05-20 00:00:00,2.43,2.81,2.81,2.43,18,4616.0,2.29
US.IBM210625C146000,2021-05-21,2021-05-21 00:00:00,3.2,2.79,3.2,2.69,7,1983.0,2.81
US.IBM210625C146000,2021-05-24,2021-05-24 00:00:00,2.65,2.7,2.7,2.51,20,5252.0,2.79
US.IBM210625C146000,2021-05-25,2021-05-25 00:00:00,2.03,1.99,2.03,1.99,4,808.0,2.7
US.IBM210625C146000,2021-05-26,2021-05-26 00:00:00,2.0,1.69,2.0,1.65,8,1446.0,1.99
US.IBM210625C146000,2021-05-27,2021-05-27 00:00:00,1.91,1.88,1.91,1.88,7,1331.0,1.69
US.IBM210625C146000,2021-05-28,2021-05-28 00:00:00,1.85,1.67,1.85,1.67,6,1059.0,1.88
US.IBM210625C146000,2021-06-01,2021-06-01 00:00:00,1.77,1.71,1.77,1.6,29,4876.0,1.67
US.IBM210625C146000,2021-06-02,2021-06-02 00:00:00,2.09,2.21,2.27,2.04,16,3392.0,1.71
US.IBM210625C146000,2021-06-03,2021-06-03 00:00:00,1.71,2.26,2.27,1.71,29,5783.0,2.21
US.IBM210625C146000,2021-06-04,2021-06-04 00:00:00,2.58,3.05,3.05,2.35,66,17846.0,2.26
US.IBM210625C146000,2021-06-07,2021-06-07 00:00:00,3.2,3.2,3.8,2.94,48,15269.0,3.05
US.IBM210625C146000,2021-06-08,2021-06-08 00:00:00,3.5,4.95,4.95,3.5,30,12356.0,3.2
US.IBM210625C146000,2021-06-09,2021-06-09 00:00:00,4.23,5.25,5.4,4.23,12,6243.0,4.95
US.IBM210625C146000,2021-06-10,2021-06-10 00:00:00,5.01,5.01,5.01,5.01,2,1002.0,5.25
US.IBM210625C146000,2021-06-11,2021-06-11 00:00:00,5.4,5.45,6.0,5.4,107,59005.0,5.01
US.IBM210625C146000,2021-06-14,2021-06-14 00:00:00,4.3,3.5,4.3,3.5,4,1560.0,5.45
US.IBM210625C146000,2021-06-15,2021-06-15 00:00:00,3.85,3.85,3.85,3.85,5,1925.0,3.5
US.IBM210625C146000,2021-06-16,2021-06-16 00:00:00,3.0,3.0,3.0,2.75,6,575.0,3.85
US.IBM210625C146000,2021-06-17,2021-06-17 00:00:00,2.26,1.32,2.26,1.17,113,15565.0,3.0
US.IBM210625C146000,2021-06-18,2021-06-18 00:00:00,0.74,0.5,0.83,0.5,318,21788.0,1.32
US.IBM210625C146000,2021-06-21,2021-06-21 00:00:00,0.59,1.49,1.75,0.56,212,25741.0,0.5
US.IBM210625C146000,2021-06-22,2021-06-22 00:00:00,1.36,1.05,1.42,0.8,599,60057.0,1.49
US.IBM210625C146000,2021-06-23,2021-06-23 00:00:00,1.14,0.3,1.14,0.3,926,47656.0,1.05
US.IBM210625C146000,2021-06-24,2021-06-24 00:00:00,0.97,0.33,0.97,0.18,405,15013.0,0.3
US.IBM210625C146000,2021-06-25,2021-06-25 00:00:00,0.29,0.72,0.77,0.1,842,24226.0,0.33
US.IBM210625C146000,2021-06-27,2021-06-27 00:00:00,0.72,0.72,0.72,0.72,0,0.0,0.72
US.IBM210625C147000,2021-05-06,2021-05-06 00:00:00,2.89,4.09,4.09,2.89,6,2094.0,2.89
US.IBM210625C147000,2021-05-07,2021-05-07 00:00:00,3.32,3.35,3.35,3.32,7,2339.0,4.09
US.IBM210625C147000,2021-05-10,2021-05-10 00:00:00,4.45,3.95,4.45,3.95,20,8650.0,3.35
US.IBM210625C147000,2021-05-11,2021-05-11 00:00:00,2.69,2.85,2.85,2.69,14,3822.0,3.95
US.IBM210625C147000,2021-05-12,2021-05-12 00:00:00,2.66,2.61,2.66,2.61,6,1591.0,2.85
US.IBM210625C147000,2021-05-13,2021-05-13 00:00:00,2.7,3.25,3.25,2.7,5,1570.0,2.61
US.IBM210625C147000,2021-05-14,2021-05-14 00:00:00,3.25,3.25,3.25,3.25,0,0.0,3.25
US.IBM210625C147000,2021-05-17,2021-05-17 00:00:00,3.25,3.25,3.25,3.25,0,0.0,3.25
US.IBM210625C147000,2021-05-18,2021-05-18 00:00:00,2.0,2.28,2.28,2.0,15,3252.0,3.25
US.IBM210625C147000,2021-05-19,2021-05-19 00:00:00,2.03,2.03,2.03,2.03,6,1218.0,2.28
US.IBM210625C147000,2021-05-20,2021-05-20 00:00:00,2.64,2.41,2.64,2.41,4,987.0,2.03
US.IBM210625C147000,2021-05-21,2021-05-21 00:00:00,2.41,2.41,2.41,2.41,0,0.0,2.41
US.IBM210625C147000,2021-05-24,2021-05-24 00:00:00,2.09,2.16,2.29,2.09,17,3603.0,2.41
US.IBM210625C147000,2021-05-25,2021-05-25 00:00:00,1.6,1.6,1.6,1.6,1,160.0,2.16
US.IBM210625C147000,2021-05-26,2021-05-26 00:00:00,1.56,1.34,1.56,1.34,2,290.0,1.6
